timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
0.56,0.06328,0.00538,0.14388494353441253,0.06639232474586414,11.9,0.753032
0.58,0.06328,0.00538,0.14388494353441253,0.06946410422937414,11.9,0.753032
0.6,0.06328,0.00807,0.14388494353441253,0.07253588371288415,11.9,0.753032
0.62,0.06328,0.00807,0.14388494353441253,0.07560766319639413,11.9,0.753032
0.64,0.06328,0.00807,0.14388494353441253,0.07867944267990439,11.9,0.753032
0.66,0.06328,0.01076,0.14388494353441253,0.08021533242165939,11.9,0.753032
0.68,0.06328,0.01076,0.11990411961201045,0.08328711190516917,11.9,0.753032
0.7000000000000001,0.06328,0.01076,0.11990411961201045,0.08635889138867917,11.9,0.753032
0.72,0.06328,0.01076,0.11990411961201045,0.08943067087218917,11.9,0.753032
0.74,0.06328,0.01345,0.11990411961201045,0.09096656061394442,11.9,0.753032
0.76,0.06328,0.01345,0.11990411961201045,0.0940383400974544,11.9,0.753032
0.78,0.06328,0.01345,0.11990411961201045,0.09711011958096441,11.9,0.753032
0.8,0.06328,0.01345,0.11990411961201045,0.10018189906447442,11.9,0.753032
0.8200000000000001,0.06328,0.01345,0.11990411961201045,0.1017177888062292,11.9,0.753032
0.84,0.06328,0.01345,0.11990411961201045,0.10478956828973943,11.9,0.753032
0.86,0.06328,0.01614,0.11990411961201045,0.10632545803149465,11.9,0.753032
0.88,0.06328,0.01614,0.11990411961201045,0.10939723751500466,11.9,0.753032
0.9,0.06328,0.01614,0.11990411961201045,0.11093312725675944,11.9,0.753032
0.92,0.06328,0.01614,0.09592329568960835,0.11400490674026945,11.9,0.753032
0.9400000000000001,0.06328,0.01614,0.09592329568960835,0.11554079648202469,11.9,0.753032
0.96,0.06328,0.01614,0.09592329568960835,0.11861257596553468,11.9,0.753032
0.98,0.06328,0.01614,0.09592329568960835,0.12168435544904449,11.9,0.753032
1.0,0.06328,0.02152,0.09592329568960835,0.12168435544904449,11.9,0.753032
1.02,0.06328,0.02152,0.09592329568960835,0.12475613493255447,11.9,0.753032
1.04,0.06328,0.02152,0.09592329568960835,0.1262920246743095,11.9,0.753032
1.06,0.06328,0.024210000000000002,0.09592329568960835,0.1293638041578197,11.9,0.753032
1.08,0.06328,0.024210000000000002,0.09592329568960835,0.13089969389957493,11.9,0.753032
1.1,0.06328,0.024210000000000002,0.09592329568960835,0.13243558364132973,11.9,0.753032
1.12,0.06328,0.024210000000000002,0.09592329568960835,0.1355073631248397,11.9,0.753032
1.1400000000000001,0.06328,0.024210000000000002,0.09592329568960835,0.13704325286659452,11.9,0.753032
1.16,0.06328,0.0269,0.09592329568960835,0.13857914260834975,11.9,0.753032
1.18,0.06328,0.0269,0.09592329568960835,0.14165092209185973,11.9,0.753032
1.2,0.06328,0.0269,0.09592329568960835,0.14318681183361476,11.9,0.753032
1.22,0.06328,0.0269,0.09592329568960835,0.14472270157536973,11.9,0.753032
1.24,0.06328,0.0269,0.09592329568960835,0.14625859131712474,11.9,0.753032
1.26,0.06328,0.0269,0.07194247176720626,0.14933037080063477,11.9,0.753032
1.28,0.06328,0.0269,0.07194247176720626,0.15086626054238955,11.9,0.753032
1.3,0.06328,0.0269,0.07194247176720626,0.15240215028414475,11.9,0.753032
1.32,0.06328,0.0269,0.07194247176720626,0.15393804002589956,11.9,0.753032
1.34,0.06328,0.0269,0.07194247176720626,0.15547392976765478,11.9,0.753032
1.36,0.06215,0.0269,0.07194247176720626,0.15700981950940998,11.9,0.7395849999999999
1.3800000000000001,0.06215,0.029589999999999998,0.07194247176720626,0.15854570925116476,11.9,0.7395849999999999
1.4000000000000001,0.06215,0.029589999999999998,0.07194247176720626,0.16161748873467474,11.9,0.7395849999999999
1.42,0.06215,0.03228,0.07194247176720626,0.16315337847642977,11.9,0.7395849999999999
1.44,0.06215,0.03228,0.07194247176720626,0.16315337847642977,11.9,0.7395849999999999
1.46,0.06215,0.03228,0.07194247176720626,0.16622515795993978,11.9,0.7395849999999999
1.48,0.06215,0.03497,0.07194247176720626,0.16622515795993978,11.9,0.7395849999999999
